"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotfrontage_std","lotarea_std","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
660,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Good",75,9937,480,1486,1486,167000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.50128547837036775997","-0.05809164330573201876","0.03283304047737995890","-0.05607002575090998071","0.97689844196271704118","-0.17523611901972500663"
663,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Fair",120,13560,576,1392,1392,110000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","1.7994508677646587","0.30488840226414506741","0.48184064642035732870","-0.23495396312578237425","0.76263161008458235848","-0.89273617165560974410"
665,"1-STORY 1946 & NEWER ALL STYLES","Moderately Irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",49,20896,1134,2097,2077,423000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-0.24876563550188924259","1.0398653866143019","3.0916973559639133","1.1066755671857606","2.3240441615369468","3.0472202577309152"
668,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",65,8125,575,1679,1408,193500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.21280428072719198975","-0.23963175994183946567","0.47716348385845131443","0.31121295205068972093","0.79910256019149890022","0.15833846685485298535"
669,"1-STORY 1946 & NEWER ALL STYLES","Regular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Single-family Detached","One story","Average","Above Average",0,14175,576,1437,1188,168000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","0.36650383920189676710","0.48184064642035732870","-0.14931803565908814330","0.29762699622139645134","-0.16264839879804281825"
673,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",0,11250,546,1208,1208,165000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","0.07345480986380941490","0.34152576956317690064","-0.58510975543404322970","0.34321568385504212851","-0.20041155946308938338"
674,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Good",110,14442,416,1839,1477,257500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","1.5109696701214830","0.39325395572609140746","-0.26650536348460495431","0.61569624971004698653","0.95638353252757648646","0.96395256104251304146"
675,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",80,9200,384,1136,1136,140000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.64552607719195564507","-0.13192997992869625075","-0.41617456546559741091","-0.72212723938075399922","0.17909640837391769070","-0.51510456500514409280"
679,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",80,11844,834,2046,2046,372500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.64552607719195564507","0.13296630505246715411","1.6885485873921090","1.0096215160568404","2.2533816957047960","2.4115403865359647"
680,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",0,9945,572,988,988,128500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","-0.05729014168702955763","0.46313199617273327163","-1.0037742897156595","-0.15825988011506032036","-0.65986334755448925913"
684,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Excellent","Average",90,11248,702,1668,1626,285000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.93400727483513141529","0.07325443445913379961","1.0711631292205151","0.29027972533660890892","1.2960192553982368","1.3101148671387732"
689,"1-STORY 1946 & NEWER ALL STYLES","Regular","Hillside - Significant slope from side to side","Gentle slope","Single-family Detached","One story","Very Good","Above Average",60,8089,567,1419,1419,392000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.06856368190560410465","-0.24323851722600054077","0.43974618336320320028","-0.18357240664576583568","0.82417633839000402266","2.6570009308587674"
696,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",54,13811,551,1137,1112,176000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-0.10452503668030135748","0.33003551555093478549","0.36491158237270697198","-0.72022421877038301631","0.12438998321354287810","-0.06194663702458531124"
698,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Good",57,6420,308,1148,980,123500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-0.01798067738734862642","-0.41045179242780149490","-0.77163892017045449534","-0.69929099205630220430","-0.17649535516851859123","-0.72280194866290020102"
699,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Very Good",65,8450,336,894,894,138500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.21280428072719198975","-0.20707075668205198209","-0.64067836843708609581","-1.1826582270905319","-0.37252671199319500306","-0.53398614533766737537"
701,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",85,14331,765,1800,1800,312500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.78976667601354353018","0.38213312076659475922","1.3658243706205940","0.54147844590557865304","1.6926408378109542","1.6562771732350334"
702,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",80,9600,528,1164,1164,140000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.64552607719195564507","-0.09185489899357319404","0.25733684344886864380","-0.66884266229036647774","0.24292057106102163874","-0.51510456500514409280"
705,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",70,8400,606,1484,1473,213000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.35704487954877987486","-0.21208014179894236418","0.62215552327753775676","-0.05987606697165194653","0.94726579500084735102","0.40379901117765565870"
707,"1-STORY 1946 & NEWER ALL STYLES","Moderately Irregular","Depression","Severe Slope","Single-family Detached","One story","Good","Average",0,115149,739,1824,1643,302000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","10.4828568950596856","1.2442181440110377","0.58715094055448224288","1.3347696398868356","1.5241061109073704"
710,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Good",0,7162,408,904,876,109900,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","-0.33611251729314822470","-0.30392266397985306846","-1.1636280209868220","-0.41355653086347611252","-0.89399494367777796294"
716,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",78,10140,478,1350,1064,165000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.58782983766332049103","-0.03775353973115706748","0.02347871535356793036","-0.31488082876136365647","0.01497713289279325289","-0.20041155946308938338"
718,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",80,10000,439,1178,1176,157000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.64552607719195564507","-0.05177981805845013733","-0.15893062456076662612","-0.64220037374517271700","0.27027378364120904504","-0.30111332123654689040"
720,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",69,9920,300,971,971,128500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.32819675978446229784","-0.05979483424547474867","-0.80905622066570260949","-1.0361256400919662","-0.19701026460365914596","-0.65986334755448925913"
723,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Good",70,8120,463,864,864,124500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.35704487954877987486","-0.24013269845352850387","-0.04667872307502228367","-1.2397488454016614","-0.44090974344366351882","-0.71021422844121801264"
725,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Excellent","Average",86,13286,768,1698,1698,320000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.81861479577786110720","0.27743697182358577356","1.3798558583063121","0.34737034364773839622","1.4601385308793612","1.7506850748976498"
726,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Above Average",60,6960,660,864,864,120500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.06856368190560410465","-0.35635043316538536834","0.87472230162046252728","-1.2397488454016614","-0.44090974344366351882","-0.76056510932794676615"
727,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Excellent",0,21695,540,1680,880,222000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","-1.6623235039534505","1.1199153607822102","0.31346279419174081502","0.31311597266106070384","-0.40443879333674697708","0.51708849317279535409"
728,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",64,7314,632,1232,1232,194500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.18395616096287441273","-0.32088398653780146315","0.74376174988709412775","-0.53943726078513963986","0.39792210901541694112","0.17092618707653517373"
734,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",80,10000,264,1144,864,131400,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822","0.64552607719195564507","-0.05177981805845013733","-0.97743407289431912316","-0.70690307449778613594","-0.44090974344366351882","-0.62335895891161091284"
