"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
710,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Good",0,7162,408,904,876,109900,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
716,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",78,10140,478,1350,1064,165000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
718,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",80,10000,439,1178,1176,157000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
720,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",69,9920,300,971,971,128500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
723,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Good",70,8120,463,864,864,124500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
725,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Excellent","Average",86,13286,768,1698,1698,320000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
726,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Above Average",60,6960,660,864,864,120500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
727,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Excellent",0,21695,540,1680,880,222000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
728,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",64,7314,632,1232,1232,194500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
734,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",80,10000,264,1144,864,131400,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
735,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",0,8978,300,948,948,108000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
742,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Very Good",65,6768,288,912,912,142000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
743,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",65,8450,539,1349,1349,179000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
749,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",59,10593,527,1720,1720,260400,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
753,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",79,9236,576,1494,1479,217000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
755,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Very Good",61,7930,440,1026,1026,156000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
761,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",70,9100,300,864,864,127500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
766,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Excellent","Average",75,14587,592,1506,1498,264132,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
769,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",70,9100,484,1836,1860,216837,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
772,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Average",67,8877,396,1220,836,102000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
774,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",70,10150,275,912,912,114500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
775,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",110,14226,895,1973,1935,395000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
777,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",86,11210,865,1614,1614,221500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
778,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",100,13350,440,894,864,142500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
781,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",63,7875,402,1253,1237,176000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
783,"1-STORY 1946 & NEWER ALL STYLES","Moderately Irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",67,16285,605,1430,1413,187100,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
786,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",0,9790,457,1342,1372,161500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
789,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Good",50,6000,281,901,901,107900,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
794,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",76,9158,474,1496,1496,225000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
797,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",71,8197,528,1285,660,143500,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
798,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",57,7677,240,773,773,110000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
805,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",75,9000,286,1128,936,118000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
806,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",91,12274,554,1428,1417,227680,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
811,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",78,10140,484,1309,1040,181000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
813,"1-STORY 1946 & NEWER ALL STYLES","Regular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Single-family Detached","One story","Average","Average",66,8712,504,1044,540,55993,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
814,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",75,9750,301,1442,1442,157900,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
816,"1-STORY 1946 & NEWER ALL STYLES","Moderately Irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",48,12137,598,1661,1649,224900,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
817,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",0,11425,275,1008,1008,137000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
818,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",0,13265,857,1689,1568,271000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
825,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",81,11216,776,1489,1489,232600,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
826,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Excellent","Average",114,14803,1220,2084,2078,385000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
828,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",65,8529,527,1434,1454,189000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
831,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",80,11900,458,1392,1392,166000,"0.05232176462864895623","-0.02172908028788605015","-0.11634706416523368822","-0.10916799145255029885","-0.01987388740667668093","-0.07210275779809881822"
